,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
144,0.4413202524185181,0.022024635523625043,0.005983757972717285,0.0004464904273998706,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.5568181818181818,0.5871212121212122,0.5285171102661597,0.5648854961832062,0.5305343511450382,0.5916030534351145,0.6183206106870229,0.5610687022900763,0.5992366412213741,0.5381679389312977,0.5676190476190476,0.029082671891407355,170,0.5747564591274884,0.5612028801355358,0.5719729043183742,0.5746931866271688,0.5763859500634786,0.5751163774862463,0.5835801946677952,0.5924672027084215,0.5734236140499365,0.5907744392721117,0.5774373208456557,0.008787759564763768
145,1.1411497831344604,0.1348094898186552,0.008576083183288574,0.0012764102915094407,0.0001,"(50,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 40}",0.7537878787878788,0.7765151515151515,0.7300380228136882,0.7442748091603053,0.6908396946564885,0.7099236641221374,0.7442748091603053,0.6946564885496184,0.732824427480916,0.7251908396946565,0.7302857142857143,0.025222608152740033,151,0.7784836933502753,0.7534942820838628,0.7675698560541914,0.7955988150655946,0.81125687685146,0.7617435463393991,0.789250952179433,0.7913669064748201,0.789250952179433,0.8192975031739315,0.7857313383752402,0.019822089657976924
146,1.8214295625686645,0.5321799958291662,0.010572314262390137,0.004282569791611459,0.0001,"(50,)",80,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 80}",0.7462121212121212,0.7992424242424242,0.7490494296577946,0.7557251908396947,0.6984732824427481,0.7061068702290076,0.8015267175572519,0.7137404580152672,0.732824427480916,0.7290076335877863,0.7432380952380953,0.033613756368378794,147,0.747141041931385,0.8759000423549343,0.8285351397121083,0.8319932289462547,0.8082945408379179,0.7532797291578502,0.8840457046127803,0.8717731696995344,0.8023698688108337,0.8247989843419382,0.8228131450405538,0.04502840023628299
147,3.1320239067077638,0.43647745255309073,0.013464117050170898,0.002966857389773408,0.0001,"(50,)",170,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 170}",0.7613636363636364,0.803030303030303,0.7756653992395437,0.7786259541984732,0.7213740458015268,0.7862595419847328,0.7786259541984732,0.7557251908396947,0.8206106870229007,0.7290076335877863,0.7710476190476191,0.028987805474007478,81,0.8106734434561627,0.8178737822956375,0.8856900931414056,0.8891239949217097,0.8442657638595006,0.9043588658484977,0.9373677528565383,0.9373677528565383,0.8840457046127803,0.9145154464663563,0.8825282600315127,0.04286914240811111
148,3.82686710357666,0.3831067869294871,0.02234008312225342,0.004870017047703606,0.0001,"(50,)",480,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 480}",0.7613636363636364,0.803030303030303,0.7832699619771863,0.7748091603053435,0.7709923664122137,0.7633587786259542,0.7519083969465649,0.7709923664122137,0.816793893129771,0.7595419847328244,0.7756190476190477,0.019295989755790135,39,0.9059720457433291,0.8598051673019906,0.95385266723116,0.9407532797291579,0.913245873889124,0.9195937367752857,0.9399068980110029,0.9255184088023699,0.9280575539568345,0.8920863309352518,0.9178791962375505,0.02582352180908759
149,5.457306647300721,0.5253964166744318,0.032015442848205566,0.0057885831250720585,0.0001,"(50,)",670,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 670}",0.7651515151515151,0.8106060606060606,0.779467680608365,0.7786259541984732,0.7480916030534351,0.7633587786259542,0.7709923664122137,0.7709923664122137,0.7977099236641222,0.7290076335877863,0.7714285714285715,0.021895623254030775,78,0.9080897924608217,0.963998305802626,0.9428450465707028,0.9509098603470165,0.9483707151925519,0.9289039356749894,0.9369445619974609,0.8937790943715616,0.90562843842573,0.9530258146424038,0.9332495565485864,0.022261154346653714
150,7.480496525764465,1.5129713589282443,0.03670256137847901,0.002778475065640861,0.0001,"(50,)",860,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 860}",0.7840909090909091,0.8257575757575758,0.7680608365019012,0.7633587786259542,0.7480916030534351,0.7519083969465649,0.7595419847328244,0.7709923664122137,0.8320610687022901,0.7290076335877863,0.7733333333333333,0.03114537400666882,63,0.9360440491317239,0.9013130029648454,0.9606265876375952,0.9547185780787135,0.8675412611087601,0.9179009733389759,0.9627592044011849,0.932289462547609,0.9280575539568345,0.9707998307236564,0.9332050503889899,0.03016626215972436
151,10.260312795639038,1.6240699594167507,0.06422810554504395,0.03674831069320672,0.0001,"(50,)",990,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 990}",0.7727272727272727,0.8143939393939394,0.8060836501901141,0.7786259541984732,0.7938931297709924,0.7633587786259542,0.7442748091603053,0.7519083969465649,0.8053435114503816,0.7404580152671756,0.7771428571428571,0.025645681798046306,28,0.9229140194832698,0.8784413384159254,0.9491955969517358,0.8925095217943293,0.9750317393144308,0.9403300888700804,0.9166314007617435,0.8912399492170969,0.9187473550571308,0.9263647905205248,0.9211405800386266,0.027664212282895517
152,13.075533294677735,2.324550168331604,0.09085710048675537,0.06899038934981783,0.0001,"(50,)",1150,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 1150}",0.7689393939393939,0.8068181818181818,0.7756653992395437,0.7442748091603053,0.7595419847328244,0.7366412213740458,0.7633587786259542,0.7061068702290076,0.7824427480916031,0.7557251908396947,0.76,0.025987451020788803,114,0.9665396018636171,0.9720457433290979,0.9394580863674852,0.9547185780787135,0.9373677528565383,0.8806601777401608,0.9411764705882353,0.9597968683876428,0.9458315700380872,0.9432924248836225,0.9440887274133202,0.023973577137367894
153,0.37549619674682616,0.02266950317550005,0.005584931373596192,0.000488937966461723,0.0001,"(25,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.5795454545454546,0.5681818181818182,0.532319391634981,0.5343511450381679,0.5229007633587787,0.5458015267175572,0.5801526717557252,0.5648854961832062,0.49236641221374045,0.5381679389312977,0.5459047619047619,0.02633344861996152,176,0.5684032189750106,0.5595086827615418,0.5550381033022862,0.5649597968683876,0.5628438425730005,0.5772323317816335,0.5687685146000846,0.5713076597545493,0.4989420228523064,0.5755395683453237,0.5602543741814123,0.021444752033305634
154,0.9483906030654907,0.15864352103126986,0.008276009559631347,0.00077944152119285,0.0001,"(25,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 40}",0.7803030303030303,0.7007575757575758,0.7376425855513308,0.6793893129770993,0.6717557251908397,0.6755725190839694,0.7290076335877863,0.7022900763358778,0.7251908396946565,0.6793893129770993,0.7081904761904761,0.03309537531087323,159,0.793731469716222,0.7196103346039814,0.743861134631668,0.7067287346593314,0.7486246297079983,0.7024968260685569,0.7528565382987727,0.7841726618705036,0.732120186203978,0.7553956834532374,0.743959819921425,0.028573411545485535
155,1.5955856561660766,0.25538558189628713,0.008676862716674805,0.000779008977728541,0.0001,"(25,)",80,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 80}",0.7537878787878788,0.7878787878787878,0.7224334600760456,0.7404580152671756,0.7290076335877863,0.7366412213740458,0.7748091603053435,0.7404580152671756,0.7480916030534351,0.7290076335877863,0.7462857142857143,0.019845251860163463,142,0.8127911901736552,0.7988140618382041,0.7781541066892464,0.7833262801523487,0.8171815488785442,0.8434193821413457,0.84934405416843,0.815065594583157,0.7841726618705036,0.774016081252645,0.805628496174808,0.025241636529045205
156,2.146560025215149,0.16848392292270176,0.012366414070129395,0.0014933115162641042,0.0001,"(25,)",170,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 170}",0.7878787878787878,0.7840909090909091,0.7376425855513308,0.7900763358778626,0.6870229007633588,0.7480916030534351,0.7786259541984732,0.7061068702290076,0.7862595419847328,0.7290076335877863,0.7535238095238095,0.03563540024318522,132,0.8653113087674714,0.8140618382041508,0.81922099915326,0.8269149386373255,0.8070249682606856,0.8366483283961066,0.8844688954718578,0.826491747778248,0.856961489631824,0.8590774439272112,0.839618195822814,0.024135371371237533
157,3.5534009456634523,0.3420952810078993,0.02024502754211426,0.002443409217315431,0.0001,"(25,)",480,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 480}",0.7727272727272727,0.803030303030303,0.7604562737642585,0.7824427480916031,0.7633587786259542,0.767175572519084,0.767175572519084,0.7557251908396947,0.8091603053435115,0.7633587786259542,0.7744761904761904,0.017286106443757287,50,0.9212198221092758,0.9216433714527742,0.9199830651989839,0.9085907744392722,0.9111299195937368,0.9119763013118917,0.8840457046127803,0.8882776132035548,0.9263647905205248,0.9356749894202285,0.9128906351863023,0.01535325297600148
158,4.747304940223694,0.15855813457983872,0.02752668857574463,0.003994369834502084,0.0001,"(25,)",670,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 670}",0.8181818181818182,0.8068181818181818,0.7642585551330798,0.7824427480916031,0.7862595419847328,0.7442748091603053,0.7595419847328244,0.7786259541984732,0.8091603053435115,0.7251908396946565,0.7775238095238095,0.02821705317017433,26,0.8945362134688691,0.8903007200338839,0.9102455546147333,0.8954718578078713,0.9335590351248413,0.9280575539568345,0.8709267879813796,0.9111299195937368,0.9242488362251375,0.9407532797291579,0.9099229758536446,0.020966992547870596
159,7.393230271339417,0.874761451218348,0.03770103454589844,0.00567527238193444,0.0001,"(25,)",860,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 860}",0.7765151515151515,0.8257575757575758,0.7870722433460076,0.7824427480916031,0.7480916030534351,0.7709923664122137,0.7709923664122137,0.7557251908396947,0.8015267175572519,0.7213740458015268,0.7740952380952381,0.02735804822065445,53,0.9135959339263025,0.8750529436679373,0.9500423370025403,0.9259415996614473,0.8861616589081676,0.9454083791790098,0.9204401184934405,0.9631823952602624,0.9509098603470165,0.9471011426153195,0.9277836369061443,0.02781846139206727
160,8.804559826850891,0.702781941415972,0.046277213096618655,0.00632633673052225,0.0001,"(25,)",990,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 990}",0.7954545454545454,0.8181818181818182,0.7718631178707225,0.7595419847328244,0.767175572519084,0.7519083969465649,0.7557251908396947,0.7137404580152672,0.8053435114503816,0.7213740458015268,0.766095238095238,0.032016332946288376,98,0.9584921643371452,0.9051249470563321,0.9237933954276037,0.9348286077020737,0.9517562420651714,0.9559881506559458,0.9686838764282691,0.9686838764282691,0.9496402877697842,0.9432924248836225,0.9460283972754218,0.019045592627567876
161,15.697357749938964,3.3089379031285264,0.09973399639129639,0.07615719635204862,0.0001,"(25,)",1150,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 1150}",0.7878787878787878,0.8257575757575758,0.7832699619771863,0.7748091603053435,0.7633587786259542,0.7900763358778626,0.767175572519084,0.7290076335877863,0.7938931297709924,0.7404580152671756,0.7756190476190477,0.026275909289171204,39,0.9390088945362135,0.9551037695891571,0.958086367485182,0.9606432501057978,0.9293271265340669,0.9669911129919594,0.9369445619974609,0.9217096910706729,0.9136690647482014,0.9492170969107068,0.9430700935969419,0.01688989757227769
162,0.7321415185928345,0.19119154274000003,0.007480216026306152,0.0012807644932038126,0.0001,"(25, 25)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",0.553030303030303,0.5909090909090909,0.5019011406844106,0.5343511450381679,0.5305343511450382,0.48091603053435117,0.5381679389312977,0.5763358778625954,0.5992366412213741,0.5572519083969466,0.5462857142857143,0.035443647640819344,175,0.5463786531130876,0.542566709021601,0.5397967823878069,0.5543800253914516,0.5780787134997885,0.5226407109606432,0.5158696572154041,0.6081252644942869,0.5450698264917477,0.5785019043588658,0.5531408246934684,0.02647649358418884
163,2.805398201942444,0.6716686367330793,0.10601732730865479,0.11041339536242673,0.0001,"(25, 25)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 40}",0.7196969696969697,0.7765151515151515,0.7376425855513308,0.7366412213740458,0.6908396946564885,0.7251908396946565,0.6793893129770993,0.7022900763358778,0.7480916030534351,0.6641221374045801,0.7180952380952381,0.03240838194377138,155,0.7759423972892842,0.7928843710292249,0.834038950042337,0.7634363097757089,0.7972915785019044,0.7786711807024969,0.7325433770630554,0.7693609818027931,0.7744392721117224,0.7837494710114261,0.7802357889329954,0.024672947922771096
164,4.914457988739014,2.0026618817054223,0.020545315742492676,0.016218396228180058,0.0001,"(25, 25)",80,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 80}",0.7916666666666666,0.8106060606060606,0.7566539923954373,0.7519083969465649,0.7480916030534351,0.7404580152671756,0.7290076335877863,0.7480916030534351,0.7709923664122137,0.7404580152671756,0.7588571428571429,0.02402565904481975,119,0.8335451080050826,0.8178737822956375,0.8370025402201524,0.8442657638595006,0.8717731696995344,0.8408802369868811,0.8040626322471435,0.8755818874312314,0.8624629707998307,0.8616165890816758,0.844906468062667,0.022039552135343962
165,5.009902811050415,1.6309385955742914,0.030518937110900878,0.0346299523242783,0.0001,"(25, 25)",170,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 170}",0.7537878787878788,0.821969696969697,0.7300380228136882,0.7824427480916031,0.7251908396946565,0.7442748091603053,0.7977099236641222,0.7175572519083969,0.767175572519084,0.7022900763358778,0.7542857142857143,0.03609094559695619,126,0.8034731046166879,0.8831003811944091,0.8962743437764606,0.8789674143038511,0.8713499788404571,0.8197206940330088,0.9081675835801947,0.8578078713499788,0.8645789250952179,0.8374947101142616,0.8620935006904528,0.03156628194147005
166,5.063559103012085,1.8574207363724407,0.05385730266571045,0.05929811164342681,0.0001,"(25, 25)",480,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 480}",0.7727272727272727,0.8106060606060606,0.7680608365019012,0.7786259541984732,0.7557251908396947,0.7709923664122137,0.7786259541984732,0.767175572519084,0.7748091603053435,0.7442748091603053,0.7721904761904762,0.016327911952742784,73,0.9250317662007624,0.9466327827191868,0.8772226926333616,0.9471011426153195,0.939060516292848,0.9293271265340669,0.9191705459162082,0.9111299195937368,0.9360981802793059,0.9259415996614473,0.9256716272446244,0.019497279536149912
167,4.9502623796463014,0.3344243257628017,0.02782618999481201,0.0030064006762275867,0.0001,"(25, 25)",670,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 670}",0.7992424242424242,0.8143939393939394,0.7680608365019012,0.7862595419847328,0.7595419847328244,0.7748091603053435,0.7824427480916031,0.7633587786259542,0.7900763358778626,0.7290076335877863,0.7767619047619048,0.022500560224430047,29,0.9534095722151631,0.9678102498941127,0.9153259949195597,0.9289039356749894,0.9263647905205248,0.8975878121032586,0.9234024545069827,0.931443080829454,0.935251798561151,0.9068980110029623,0.9286397700228157,0.019612003057621365
168,6.397092938423157,0.35551470203752195,0.033312439918518066,0.004331120847334031,0.0001,"(25, 25)",860,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 860}",0.803030303030303,0.803030303030303,0.7604562737642585,0.7213740458015268,0.7633587786259542,0.7862595419847328,0.7709923664122137,0.7862595419847328,0.7786259541984732,0.7213740458015268,0.7695238095238095,0.02765940471926694,89,0.938585345192715,0.9720457433290979,0.9436917866215072,0.9729157850190436,0.973338975878121,0.9610664409648751,0.9576809140922556,0.920863309352518,0.973338975878121,0.9678374947101143,0.9581364771038368,0.017196553178407775
169,7.847514748573303,0.2702426740197068,0.037699222564697266,0.00531158763631609,0.0001,"(25, 25)",990,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 990}",0.7575757575757576,0.8143939393939394,0.7908745247148289,0.7366412213740458,0.7557251908396947,0.8015267175572519,0.7366412213740458,0.7519083969465649,0.7824427480916031,0.7137404580152672,0.7641904761904762,0.030485265869385256,103,0.9313850063532402,0.9584921643371452,0.9284504657070279,0.973338975878121,0.9724925941599661,0.9534490055014812,0.9712230215827338,0.9432924248836225,0.9606432501057978,0.9513330512060939,0.9544099959715229,0.015367240678023003
170,8.847839665412902,0.5353138635661602,0.04198994636535645,0.005990503431931921,0.0001,"(25, 25)",1150,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 1150}",0.7234848484848485,0.8333333333333334,0.7984790874524715,0.7557251908396947,0.7900763358778626,0.7748091603053435,0.7442748091603053,0.7824427480916031,0.8129770992366412,0.7251908396946565,0.7740952380952381,0.034851552558565334,53,0.9351969504447268,0.9195256247352817,0.9597798475867908,0.9606432501057978,0.9217096910706729,0.9449851883199323,0.9356749894202285,0.9432924248836225,0.9538721963605586,0.9060516292848074,0.9380731792212419,0.017194162024915492
171,1.1107295989990233,0.2792122392813639,0.006582403182983398,0.0006616174268032568,0.0001,"(100, 25, 100)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",0.5909090909090909,0.6174242424242424,0.5817490494296578,0.5801526717557252,0.5458015267175572,0.5610687022900763,0.6145038167938931,0.5648854961832062,0.6297709923664122,0.5610687022900763,0.5847619047619048,0.02660078788905609,161,0.5866158407454468,0.5730622617534943,0.5910245554614734,0.5886584849767245,0.589081675835802,0.5945831570038087,0.585272958104105,0.5983918747355057,0.5835801946677952,0.5924672027084215,0.5882738205992577,0.006582629092885931
172,2.551278018951416,0.5406203339539039,0.009573888778686524,0.001424453870900996,0.0001,"(100, 25, 100)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 40}",0.7689393939393939,0.8106060606060606,0.7300380228136882,0.7519083969465649,0.7824427480916031,0.7442748091603053,0.732824427480916,0.7366412213740458,0.767175572519084,0.7213740458015268,0.7546666666666667,0.026283172460670242,125,0.8343922066920796,0.9326556543837357,0.8323454699407282,0.9191705459162082,0.9026661024121879,0.8870080406263224,0.8506136267456623,0.920016927634363,0.8201438848920863,0.8743123148539992,0.8773324774097373,0.03902524878113467
173,2.2747166395187377,0.36056527312144665,0.010172796249389649,0.0008696385099660767,0.0001,"(100, 25, 100)",80,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 80}",0.7727272727272727,0.7954545454545454,0.752851711026616,0.7786259541984732,0.7404580152671756,0.7519083969465649,0.7595419847328244,0.7290076335877863,0.7862595419847328,0.7709923664122137,0.7638095238095238,0.019732517856459512,104,0.879711986446421,0.8356628547225752,0.7895850973751058,0.9267879813796022,0.8671180702496826,0.8734659331358443,0.9077443927211172,0.8201438848920863,0.8916631400761743,0.9140922556072789,0.8705975596605887,0.04159955660103242
174,3.4753583431243897,0.9958963931762148,0.01565895080566406,0.0035130109737433845,0.0001,"(100, 25, 100)",170,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 170}",0.7840909090909091,0.8257575757575758,0.7756653992395437,0.7748091603053435,0.7748091603053435,0.7404580152671756,0.7938931297709924,0.7175572519083969,0.8091603053435115,0.7709923664122137,0.7767619047619048,0.02943621661346203,29,0.9457856840321898,0.9335027530707327,0.882303132938188,0.837917900973339,0.9297503173931443,0.8713499788404571,0.8366483283961066,0.8463817181548878,0.9043588658484977,0.9741853575962759,0.8962184037243819,0.04621671913787581
175,4.483217072486878,0.30283915468523787,0.0260317325592041,0.0028733451115923268,0.0001,"(100, 25, 100)",480,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 480}",0.7878787878787878,0.7992424242424242,0.7186311787072244,0.7595419847328244,0.7557251908396947,0.7709923664122137,0.7633587786259542,0.7175572519083969,0.8091603053435115,0.7213740458015268,0.7603809523809524,0.0314533695907968,113,0.9703515459551038,0.9292672596357475,0.8281117696867062,0.9001269572577232,0.9030892932712653,0.92382564536606,0.9077443927211172,0.9479475243334744,0.9115531104528142,0.9344054168429962,0.9156422915523008,0.035749666177655966
176,6.180971264839172,0.5502402277599107,0.03281257152557373,0.002871693272566577,0.0001,"(100, 25, 100)",670,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 670}",0.8068181818181818,0.8371212121212122,0.7984790874524715,0.767175572519084,0.767175572519084,0.7938931297709924,0.767175572519084,0.7748091603053435,0.8244274809160306,0.7404580152671756,0.7878095238095238,0.02824832290706875,1,0.9720457433290979,0.9360440491317239,0.9669771380186283,0.8696572154041473,0.9318662716885315,0.977147693609818,0.9805332204824376,0.9009733389758782,0.9509098603470165,0.9267879813796022,0.9412942512366882,0.03406965668961906
177,8.858363580703735,0.7525400140259609,0.044082021713256835,0.006014261092757899,0.0001,"(100, 25, 100)",860,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 860}",0.7689393939393939,0.7992424242424242,0.8212927756653993,0.767175572519084,0.7404580152671756,0.7748091603053435,0.7709923664122137,0.7175572519083969,0.8091603053435115,0.7480916030534351,0.7718095238095238,0.030202854964236903,75,0.9652689538331216,0.9097839898348158,0.95385266723116,0.9551417689377909,0.9153618281845112,0.9682606855691918,0.917054591620821,0.9098603470165044,0.9521794329242488,0.9386373254337707,0.9385401590585936,0.022231008239835665
178,10.213388371467591,0.7484947378951765,0.05275993347167969,0.010426176307607019,0.0001,"(100, 25, 100)",990,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 990}",0.7727272727272727,0.7689393939393939,0.7756653992395437,0.7862595419847328,0.7442748091603053,0.7633587786259542,0.7557251908396947,0.7786259541984732,0.7862595419847328,0.7557251908396947,0.7687619047619048,0.013186187283476451,92,0.9445150360016942,0.8826768318509106,0.9585097375105842,0.9526026237833263,0.9437156157426999,0.9174777824798984,0.9699534490055015,0.9597968683876428,0.9792636479052053,0.9555649597968684,0.9464076552464331,0.026441010601079142
179,13.32910888195038,1.0806965421542034,0.06712162494659424,0.01295588353826742,0.0001,"(100, 25, 100)",1150,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 1150}",0.7613636363636364,0.8257575757575758,0.7832699619771863,0.8015267175572519,0.7633587786259542,0.7786259541984732,0.7824427480916031,0.7480916030534351,0.8015267175572519,0.7213740458015268,0.7767619047619048,0.02831398612151578,29,0.9711986446421008,0.9682337992376112,0.945385266723116,0.9242488362251375,0.9449851883199323,0.9674143038510368,0.9204401184934405,0.9293271265340669,0.9665679221328819,0.9750317393144308,0.9512832945473756,0.01995106098194496
